restaurant_id,name,category,style,latitude,longitude,suburb,price_range_AUD,dine_in,google_rating,uber_rating,platforms,opening_hours
R004494,Spicy Corner,Indian,Cafe,-33.90446175,151.21333823,ZETLAND,21,yes,4.5,4.1,Menulog,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004495,Spicy Grill,Vietnamese,Bar,-33.9297325,151.18288874,MASCOT,22,yes,4.3,5.0,"InHouse,DoorDash",Mon-Sun 07:00-21:00
R004496,Hidden Nook,Vegetarian,Bar,-33.90482716,151.16061355,MARRICKVILLE,41,no,4.3,4.6,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004497,Happy Bar,Mexican,Cafe,-33.90983677,151.24652868,RANDWICK,46,yes,4.0,3.2,"UberEats,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004498,Cozy Nook,Vietnamese,Family,-33.92070372,151.14695734,MARRICKVILLE,28,yes,4.8,4.2,"Deliveroo,InHouse",Mon-Sun 07:00-21:00
R004499,Salted Grill,Vietnamese,Takeaway,-33.95133556,151.17973526,MASCOT,22,yes,4.9,4.3,"UberEats,Deliveroo",Mon-Sun 07:00-21:00
R004500,Golden Plate,Italian,Fine Dining,-33.86763195,151.17684042,ROZELLE,19,yes,4.1,4.0,"Deliveroo,Menulog,DoorDash",Mon-Sun 10:00-22:00
R004501,Lucky House,Italian,Fine Dining,-33.85802571,151.18358304,BALMAIN,78,no,3.8,4.5,"DoorDash,InHouse,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004502,Happy Nook,Japanese,Takeaway,-33.92174232,151.22814847,KINGSFORD,15,yes,4.2,4.4,"DoorDash,Deliveroo,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004503,Royal Grill,Fast Food,Cafe,-33.85594038,151.1779931,BALMAIN,32,no,4.3,5.0,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004504,Spicy Table,Mediterranean,Casual,-33.92042785,151.18074089,MASCOT,12,yes,3.6,3.8,"UberEats,InHouse",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004505,Royal Nook,Bakery,Street Food,-33.89772974,151.18996052,EVELEIGH,23,yes,3.0,4.3,InHouse,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004506,Lucky Grill,Indian,Family,-33.88074422,151.21729063,DARLINGHURST,34,no,3.9,3.6,"Deliveroo,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004507,Local Bistro,Seafood,Cafe,-33.86013286,151.1848725,BALMAIN,48,yes,3.9,4.7,Menulog,Mon-Sun 10:00-22:00
R004508,Cozy Eatery,Japanese,Street Food,-33.89016297,151.17795623,CAMPERDOWN,8,no,4.6,4.1,"UberEats,DoorDash,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004509,Sizzle Garden,Chinese,Cafe,-33.88494032,151.16209917,LEICHHARDT,16,yes,4.9,3.9,"Menulog,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004510,Red Corner,Bar,Street Food,-33.91930397,151.2143158,KENSINGTON,35,yes,3.2,5.0,UberEats,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004511,Spicy Kitchen,Indian,Bar,-33.88846425,151.19048475,CAMPERDOWN,18,no,3.7,4.0,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004512,Red Table,Indian,Casual,-33.87339896,151.15590431,LILYFIELD,48,no,4.5,3.9,"Menulog,Deliveroo",Mon-Sun 07:00-21:00
R004513,Happy Bar,Modern Australian,Casual,-33.91641389,151.16417502,TEMPE,46,no,4.3,3.8,InHouse,Mon-Sun 10:00-22:00
R004514,Royal Spoon,Chinese,Bar,-33.89474019,151.23439094,CENTENNIAL PARK,36,no,4.5,3.8,"DoorDash,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004515,Cozy Spoon,Indian,Fine Dining,-33.91719806,151.21218584,KENSINGTON,65,yes,4.0,4.0,"InHouse,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004516,Silver Plate,Fast Food,Takeaway,-33.85814613,151.20949085,THE ROCKS,69,yes,4.4,3.5,InHouse,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004517,Spicy Spoon,Modern Australian,Cafe,-33.88189657,151.2186402,DARLINGHURST,12,yes,4.8,4.4,"InHouse,UberEats,DoorDash",Mon-Sun 07:00-21:00
R004518,Sweet Kitchen,Mediterranean,Bar,-33.89269799,151.18856726,NEWTOWN,39,no,3.0,3.3,Menulog,Mon-Sun 07:00-21:00
R004519,Golden Room,Thai,Bar,-33.87160517,151.21985338,WOOLLOOMOOLOO,17,no,4.4,5.0,"Deliveroo,DoorDash,UberEats",Mon-Sun 10:00-22:00
R004520,Royal Fork,Modern Australian,Takeaway,-33.88102132,151.18280418,GLEBE,28,yes,4.7,3.4,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004521,Local Bistro,Seafood,Casual,-33.87374986,151.18675316,GLEBE,42,yes,4.9,3.1,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004522,Salted Corner,Indian,Street Food,-33.91209811,151.2340809,RANDWICK,15,yes,4.2,4.2,Deliveroo,Mon-Sun 07:00-21:00
R004523,Sizzle Garden,Vegetarian,Street Food,-33.84486909,151.20390495,MCMAHONS POINT,33,yes,4.5,5.0,"UberEats,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004524,Cozy Plate,Thai,Casual,-33.92261941,151.23058837,KINGSFORD,24,yes,4.0,4.0,"UberEats,DoorDash,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004525,Lucky Kitchen,Chinese,Street Food,-33.86930457,151.19774558,PYRMONT,46,yes,3.3,3.3,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004526,Local Table,Italian,Takeaway,-33.93075913,151.1853545,MASCOT,14,yes,3.8,3.9,UberEats,Mon-Sun 10:00-22:00
R004527,Hidden Table,Fast Food,Street Food,-33.85458643,151.17465844,BALMAIN,51,yes,4.4,3.6,Menulog,Mon-Sun 07:00-21:00
R004528,Spicy Corner,Modern Australian,Fusion,-33.89650107,151.18649035,EVELEIGH,11,yes,3.8,3.8,"InHouse,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004529,Sizzle Grill,Thai,Takeaway,-33.86661692,151.20341931,SYDNEY,27,yes,5.0,3.3,InHouse,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004530,Blue Nook,Chinese,Fine Dining,-33.94577275,151.17495054,MASCOT,49,no,4.5,3.2,"Deliveroo,DoorDash,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004531,Green Corner,Vietnamese,Takeaway,-33.91097838,151.16519572,MARRICKVILLE,13,yes,4.4,5.0,"UberEats,Menulog,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004532,Golden Plate,Bar,Casual,-33.9066105,151.16223106,MARRICKVILLE,53,yes,3.2,4.3,"Deliveroo,DoorDash,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004533,Golden Eatery,Vegetarian,Street Food,-33.86500193,151.21760555,SYDNEY,37,yes,4.9,4.8,UberEats,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004534,Spicy Table,Seafood,Fine Dining,-33.89752264,151.1818664,NEWTOWN,54,yes,3.7,4.6,InHouse,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004535,Spicy Bistro,Vietnamese,Takeaway,-33.95631719,151.17710151,MASCOT,55,yes,4.6,3.1,"UberEats,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004536,Sizzle Corner,Italian,Fine Dining,-33.93400929,151.17885554,MASCOT,13,no,4.0,3.8,"Menulog,UberEats",Mon-Sun 10:00-22:00
R004537,Blue Spoon,Japanese,Family,-33.91587431,151.19141894,ALEXANDRIA,25,yes,4.5,4.0,"InHouse,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004538,Blue Grill,Indian,Bar,-33.87478128,151.24232569,DOUBLE BAY,45,no,4.5,4.0,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004539,Blue Bistro,Korean,Casual,-33.90074512,151.2080921,WATERLOO,48,yes,4.6,3.4,UberEats,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004540,Urban Bar,Seafood,Fusion,-33.90992757,151.22613205,RANDWICK,18,yes,4.0,3.7,Menulog,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004541,Sizzle Bistro,Mediterranean,Fusion,-33.9050089,151.22092186,KENSINGTON,57,yes,4.2,4.3,Menulog,Mon-Sun 07:00-21:00
R004542,Silver Room,Cafe,Casual,-33.88908955,151.1836125,CAMPERDOWN,8,yes,4.9,3.6,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004543,Sizzle Garden,Vietnamese,Family,-33.86830841,151.17404191,ROZELLE,50,yes,3.7,4.0,"Deliveroo,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004544,Local House,Korean,Street Food,-33.88428282,151.16425279,LEICHHARDT,21,yes,4.3,3.8,"UberEats,Menulog,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004545,Salted Eatery,Mediterranean,Fine Dining,-33.8909775,151.20188906,REDFERN,29,yes,4.8,2.9,"InHouse,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004546,Happy Room,Fast Food,Bar,-33.92514807,151.18245824,MASCOT,35,yes,4.6,4.3,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004547,Hidden House,Italian,Fine Dining,-33.91841359,151.20337196,ROSEBERY,62,yes,4.5,4.6,"DoorDash,UberEats",Mon-Sun 10:00-22:00
R004548,Local Deli,Modern Australian,Fusion,-33.92768936,151.21708582,EASTLAKES,13,yes,4.5,3.6,Menulog,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004549,Local Plate,Thai,Fine Dining,-33.8874364,151.16602066,ANNANDALE,17,yes,4.8,2.8,InHouse,Mon-Sun 10:00-22:00
R004550,Local Spoon,Vegetarian,Fine Dining,-33.92506167,151.15778746,TEMPE,60,no,4.2,4.0,"Deliveroo,InHouse,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004551,Cozy Cafe,Bar,Street Food,-33.87464038,151.21075116,SYDNEY,42,no,4.6,4.0,"Menulog,InHouse",Mon-Sun 10:00-22:00
R004552,Green Fork,Japanese,Takeaway,-33.84558408,151.20963059,MILSONS POINT,45,yes,3.4,3.5,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004553,Hidden Deli,Vegetarian,Family,-33.84540815,151.20425568,MCMAHONS POINT,31,no,4.8,3.4,UberEats,Mon-Sun 07:00-21:00
R004554,Happy Corner,Indian,Family,-33.93627817,151.19823894,MASCOT,9,yes,4.3,4.5,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004555,Local Garden,Bakery,Street Food,-33.90452796,151.18695167,ERSKINEVILLE,74,yes,3.4,4.4,"UberEats,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004556,Happy Table,Vietnamese,Bar,-33.94888026,151.1764645,MASCOT,10,yes,4.3,2.9,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004557,Silver Nook,Mexican,Family,-33.93133629,151.24854149,RANDWICK,10,yes,4.0,3.5,"Menulog,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004558,Happy Room,Bakery,Casual,-33.91600159,151.22469383,KENSINGTON,72,yes,4.6,4.1,"DoorDash,InHouse,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004559,Sizzle Table,Modern Australian,Takeaway,-33.88448727,151.14965797,LEICHHARDT,28,no,3.9,4.2,"Menulog,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004560,Green Bistro,Vegetarian,Fusion,-33.89278009,151.20758281,REDFERN,14,yes,4.6,5.0,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004561,Spicy Room,Cafe,Casual,-33.92206387,151.19153495,MASCOT,21,yes,4.4,4.3,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004562,Sizzle Fork,Bar,Street Food,-33.92951667,151.1750293,MASCOT,25,yes,4.4,4.8,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004563,Spicy House,Mexican,Family,-33.91901327,151.13863177,MARRICKVILLE,14,yes,4.7,5.0,"UberEats,Menulog",Mon-Sun 10:00-22:00
R004564,Red Deli,Vietnamese,Fine Dining,-33.91683073,151.22350744,KENSINGTON,38,no,5.0,4.3,"Menulog,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004565,Golden Spoon,Mediterranean,Takeaway,-33.96967162,151.19201678,MASCOT,63,yes,4.3,4.0,"DoorDash,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004566,Silver Spoon,Chinese,Casual,-33.87408753,151.15250267,LILYFIELD,51,yes,4.1,4.6,"InHouse,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004567,Golden House,Chinese,Bar,-33.88772328,151.16102449,LEICHHARDT,14,no,4.3,3.6,"DoorDash,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004568,Salted Bistro,Bakery,Bar,-33.90349258,151.1803789,NEWTOWN,51,yes,5.0,3.6,"DoorDash,InHouse",Mon-Sun 10:00-22:00
R004569,Green House,Bar,Family,-33.8814134,151.21086496,SURRY HILLS,55,yes,4.1,3.9,"UberEats,DoorDash,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004570,Urban Cafe,Italian,Cafe,-33.91103616,151.15200374,MARRICKVILLE,39,yes,3.7,4.3,Menulog,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004571,Lucky Room,Japanese,Family,-33.9294013,151.22955439,KINGSFORD,66,yes,3.7,4.2,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004572,Sizzle Plate,Bar,Fusion,-33.92652065,151.16187442,TEMPE,44,yes,4.2,3.9,DoorDash,Mon-Sun 07:00-21:00
R004573,Blue Kitchen,Fast Food,Bar,-33.92975304,151.18255601,MASCOT,21,yes,3.4,4.7,"Menulog,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004574,Green Spoon,Korean,Casual,-33.9176182,151.20903694,ROSEBERY,50,no,4.3,3.8,"InHouse,Deliveroo",Mon-Sun 07:00-21:00
R004575,Green Corner,Indian,Street Food,-33.96843549,151.19028187,MASCOT,38,yes,3.8,3.8,"Deliveroo,DoorDash",Mon-Sun 10:00-22:00
R004576,Happy Room,Italian,Takeaway,-33.90615326,151.15563987,MARRICKVILLE,39,yes,4.6,3.2,"InHouse,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004577,Golden Kitchen,Modern Australian,Fine Dining,-33.9020793,151.21850466,MOORE PARK,47,yes,4.5,4.8,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004578,Blue Bar,Vegetarian,Bar,-33.94234875,151.18572906,MASCOT,12,no,3.9,4.4,"UberEats,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004579,Blue Kitchen,Fast Food,Cafe,-33.91687326,151.21078516,ROSEBERY,54,yes,4.8,3.7,Menulog,Mon-Sun 10:00-22:00
R004580,Hidden Eatery,Korean,Casual,-33.8753169,151.21367462,DARLINGHURST,51,yes,3.7,4.2,Menulog,Mon-Sun 10:00-22:00
R004581,Hidden Eatery,Mediterranean,Fine Dining,-33.93034802,151.23787896,KINGSFORD,34,no,4.3,2.9,"UberEats,DoorDash",Mon-Sun 07:00-21:00
R004582,Happy Room,Fast Food,Family,-33.91322166,151.16520234,MARRICKVILLE,15,no,4.4,4.4,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004583,Blue Room,Fast Food,Casual,-33.93924424,151.16323252,MASCOT,19,yes,4.6,4.2,"UberEats,Deliveroo,Menulog",Mon-Sun 10:00-22:00
R004584,Golden Cafe,Vietnamese,Street Food,-33.86957429,151.16065147,LILYFIELD,16,yes,5.0,3.4,"Menulog,Deliveroo",Mon-Sun 10:00-22:00
R004585,Silver Garden,Japanese,Bar,-33.85908937,151.17134422,ROZELLE,54,yes,3.4,4.1,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004586,Lucky Garden,Mediterranean,Family,-33.88516743,151.2155542,SURRY HILLS,31,no,5.0,3.6,"Menulog,InHouse,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004587,Blue Grill,Fast Food,Family,-33.91576254,151.23511913,RANDWICK,42,no,4.6,4.6,Menulog,Mon-Sun 10:00-22:00
R004588,Royal House,Bar,Fine Dining,-33.93023931,151.19584015,MASCOT,48,yes,3.8,4.7,"DoorDash,UberEats",Mon-Sun 10:00-22:00
R004589,Golden Eatery,Modern Australian,Cafe,-33.90208975,151.21211544,WATERLOO,18,yes,2.7,4.0,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004590,Happy Fork,Bakery,Cafe,-33.86885803,151.17259247,ROZELLE,40,yes,3.9,4.6,"UberEats,Menulog,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004591,Red Plate,Modern Australian,Cafe,-33.89213941,151.2129404,REDFERN,39,yes,3.4,4.4,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004592,Golden Spoon,Cafe,Family,-33.89278721,151.20668697,REDFERN,22,yes,4.4,4.6,Menulog,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004593,Salted Corner,Cafe,Bar,-33.91308969,151.156444,MARRICKVILLE,40,no,4.3,4.5,"DoorDash,UberEats,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004594,Cozy Grill,Mediterranean,Family,-33.88136609,151.23609534,PADDINGTON,51,yes,4.7,4.4,UberEats,Mon-Sun 07:00-21:00
R004595,Green Plate,Italian,Family,-33.91971267,151.19990319,ROSEBERY,34,yes,4.6,3.6,"UberEats,DoorDash",Mon-Sun 10:00-22:00
R004596,Sizzle Grill,Bar,Bar,-33.92153394,151.21735337,KINGSFORD,13,yes,4.3,4.1,"DoorDash,UberEats",Mon-Sun 10:00-22:00
R004597,Blue Table,Mexican,Fusion,-33.8850754,151.18732616,CAMPERDOWN,41,no,3.8,4.0,Deliveroo,Mon-Sun 10:00-22:00
R004598,Green Room,Seafood,Family,-33.87739766,151.15960187,LEICHHARDT,38,yes,4.0,4.2,"UberEats,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004599,Sweet Bistro,Seafood,Family,-33.86146299,151.20666037,THE ROCKS,21,yes,4.9,4.4,"InHouse,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004600,Silver Plate,Vegetarian,Bar,-33.85517869,151.17763865,BALMAIN,8,yes,4.0,4.4,Menulog,Mon-Sun 07:00-21:00
R004601,Urban Garden,Japanese,Cafe,-33.89161379,151.18029481,NEWTOWN,30,yes,3.0,4.2,"InHouse,UberEats",Mon-Sun 10:00-22:00
R004602,Green Plate,Mexican,Fine Dining,-33.87626289,151.16322153,LILYFIELD,24,yes,5.0,3.9,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004603,Local Grill,Korean,Takeaway,-33.89056914,151.17318058,CAMPERDOWN,41,yes,3.5,4.2,"DoorDash,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004604,Royal Plate,Mexican,Street Food,-33.90957216,151.23608444,RANDWICK,26,yes,4.7,4.7,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004605,Golden Cafe,Cafe,Bar,-33.87338403,151.19995298,SYDNEY,30,no,4.2,3.7,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004606,Salted Deli,Cafe,Cafe,-33.87157365,151.1601647,LILYFIELD,59,no,4.0,4.0,"Deliveroo,Menulog,UberEats",Mon-Sun 07:00-21:00
R004607,Salted Bar,Korean,Cafe,-33.91144875,151.22346446,KENSINGTON,16,yes,4.5,3.1,"UberEats,DoorDash,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004608,Royal Kitchen,Vietnamese,Cafe,-33.89584263,151.20153834,WATERLOO,49,no,4.6,4.8,"Menulog,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004609,Silver Fork,Modern Australian,Fine Dining,-33.91171845,151.19144119,ALEXANDRIA,31,yes,3.9,4.6,"InHouse,Deliveroo",Mon-Sun 10:00-22:00
R004610,Salted House,Bakery,Street Food,-33.91504248,151.23092651,RANDWICK,45,yes,4.4,4.2,Menulog,Mon-Sun 07:00-21:00
R004611,Salted Fork,Indian,Fusion,-33.92282469,151.15469286,MARRICKVILLE,10,yes,4.5,5.0,"InHouse,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004612,Happy Spoon,Cafe,Fine Dining,-33.87519507,151.15874212,LEICHHARDT,58,yes,4.3,3.6,"InHouse,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004613,Urban Corner,Italian,Takeaway,-33.91386735,151.24780859,RANDWICK,10,yes,4.1,2.9,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004614,Urban Garden,Mexican,Casual,-33.88002199,151.20042003,ULTIMO,37,yes,4.0,4.3,UberEats,Mon-Sun 07:00-21:00
R004615,Sweet Fork,Mediterranean,Bar,-33.91520356,151.14699532,MARRICKVILLE,39,yes,3.9,2.4,"DoorDash,InHouse",Mon-Sun 07:00-21:00
R004616,Golden House,Modern Australian,Street Food,-33.93492195,151.20291676,EASTLAKES,26,yes,4.1,2.9,"Deliveroo,UberEats",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004617,Local Cafe,Mexican,Street Food,-33.86081211,151.18483637,BALMAIN,30,yes,4.8,4.2,"Deliveroo,InHouse,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004618,Cozy Room,Modern Australian,Family,-33.91596586,151.150082,MARRICKVILLE,62,yes,4.6,3.9,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004619,Cozy Deli,Italian,Fusion,-33.88070507,151.14849207,LEICHHARDT,55,no,3.9,3.9,"Deliveroo,UberEats",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004620,Cozy Garden,Korean,Takeaway,-33.91328069,151.20332605,ROSEBERY,28,yes,3.0,4.2,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004621,Sweet Cafe,Thai,Fine Dining,-33.9000406,151.1929844,ALEXANDRIA,9,yes,4.2,4.1,"UberEats,DoorDash",Mon-Sun 10:00-22:00
R004622,Sweet Spoon,Vietnamese,Takeaway,-33.90992359,151.17006358,MARRICKVILLE,62,no,4.1,3.9,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004623,Green Deli,Cafe,Cafe,-33.89731651,151.1719368,ENMORE,36,yes,4.6,4.6,"UberEats,Menulog,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004624,Hidden Bistro,Italian,Casual,-33.93356067,151.20973687,EASTLAKES,17,no,4.3,4.3,"Menulog,Deliveroo",Mon-Sun 07:00-21:00
R004625,Green Garden,Indian,Bar,-33.88307419,151.14686729,LEICHHARDT,29,yes,3.7,2.7,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004626,Red Eatery,Italian,Fine Dining,-33.95252947,151.17623831,MASCOT,59,no,3.6,4.0,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004627,Salted Nook,Fast Food,Takeaway,-33.93342492,151.16733678,MASCOT,41,no,5.0,4.1,"InHouse,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004628,Royal Corner,Indian,Cafe,-33.90336278,151.16774207,MARRICKVILLE,10,yes,3.8,4.6,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R004629,Local Room,Italian,Bar,-33.89016292,151.20238498,REDFERN,53,yes,5.0,4.5,UberEats,Mon-Sun 10:00-22:00
R004630,Golden Room,Modern Australian,Bar,-33.89141173,151.16453493,STANMORE,13,yes,3.7,3.8,"Menulog,UberEats,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004631,Local Garden,Cafe,Bar,-33.87851454,151.17734887,FOREST LODGE,35,yes,4.3,4.9,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004632,Sizzle Grill,Mediterranean,Takeaway,-33.87768711,151.19342727,GLEBE,28,no,3.8,4.2,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R004633,Silver Kitchen,Fast Food,Cafe,-33.85923259,151.18710391,BALMAIN,23,no,4.5,2.9,InHouse,Mon-Sun 10:00-22:00
R004634,Happy Cafe,Italian,Cafe,-33.90092558,151.15102768,MARRICKVILLE,34,yes,4.8,4.2,UberEats,Mon-Sun 07:00-21:00
R004635,Spicy Plate,Mexican,Family,-33.89220497,151.22336311,MOORE PARK,59,yes,5.0,4.0,"InHouse,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R004636,Silver Kitchen,Italian,Takeaway,-33.8808356,151.18206802,GLEBE,54,yes,3.8,4.3,"InHouse,DoorDash",Mon-Sun 10:00-22:00
R004637,Salted Eatery,Cafe,Bar,-33.86100528,151.16485368,ROZELLE,34,yes,3.5,3.0,"UberEats,Deliveroo",Mon-Sun 10:00-22:00
R004638,Blue Room,Korean,Casual,-33.87761346,151.18131204,GLEBE,25,yes,4.3,4.1,"Menulog,DoorDash,InHouse",Mon-Sun 10:00-22:00
R004639,Lucky Bar,Thai,Cafe,-33.93533705,151.17365053,MASCOT,45,no,4.1,4.1,"UberEats,DoorDash",Mon-Sun 07:00-21:00
R004640,Salted Grill,Vietnamese,Casual,-33.90620441,151.16736726,MARRICKVILLE,13,yes,3.5,3.6,"Menulog,InHouse,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
